publication_year,field_id,field_name,age_year,denominator_at_publication,events_this_age,cumulative_prior_events,at_risk_start,discrete_hazard,cumulative_recorded_retraction_incidence
1990,34,Veterinary,12,4540,0,0,4540,0.0,0.0
1990,34,Veterinary,13,4540,0,0,4540,0.0,0.0
1990,34,Veterinary,14,4540,0,0,4540,0.0,0.0
1990,34,Veterinary,15,4540,0,0,4540,0.0,0.0
1990,35,Dentistry,0,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,1,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,2,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,3,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,4,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,5,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,6,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,7,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,8,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,9,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,10,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,11,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,12,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,13,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,14,6134,0,0,6134,0.0,0.0
1990,35,Dentistry,15,6134,0,0,6134,0.0,0.0
1990,36,Health Professions,0,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,1,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,2,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,3,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,4,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,5,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,6,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,7,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,8,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,9,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,10,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,11,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,12,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,13,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,14,44347,0,0,44347,0.0,0.0
1990,36,Health Professions,15,44347,0,0,44347,0.0,0.0
1991,11,Agricultural and Biological Sciences,0,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,1,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,2,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,3,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,4,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,5,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,6,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,7,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,8,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,9,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,10,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,11,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,12,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,13,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,14,87848,0,0,87848,0.0,0.0
1991,11,Agricultural and Biological Sciences,15,87848,0,0,87848,0.0,0.0
1991,12,Arts and Humanities,0,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,1,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,2,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,3,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,4,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,5,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,6,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,7,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,8,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,9,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,10,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,11,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,12,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,13,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,14,135315,0,0,135315,0.0,0.0
1991,12,Arts and Humanities,15,135315,0,0,135315,0.0,0.0
1991,13,"Biochemistry, Genetics and Molecular Biology",0,116271,0,0,116271,0.0,0.0
1991,13,"Biochemistry, Genetics and Molecular Biology",1,116271,4,0,116271,3.440238752569428e-05,3.440238752569428e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",2,116271,3,4,116267,2.580267831800941e-05,6.0204178169964996e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",3,116271,0,7,116264,0.0,6.0204178169964996e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",4,116271,0,7,116264,0.0,6.0204178169964996e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",5,116271,1,7,116264,8.6011147044657e-06,6.880477505138856e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",6,116271,1,8,116263,8.601188684276167e-06,7.740537193281214e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",7,116271,0,9,116262,0.0,7.740537193281214e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",8,116271,0,9,116262,0.0,7.740537193281214e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",9,116271,0,9,116262,0.0,7.740537193281214e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",10,116271,0,9,116262,0.0,7.740537193281214e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",11,116271,0,9,116262,0.0,7.740537193281214e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",12,116271,0,9,116262,0.0,7.740537193281214e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",13,116271,0,9,116262,0.0,7.740537193281214e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",14,116271,0,9,116262,0.0,7.740537193281214e-05
1991,13,"Biochemistry, Genetics and Molecular Biology",15,116271,0,9,116262,0.0,7.740537193281214e-05
1991,14,"Business, Management and Accounting",0,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",1,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",2,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",3,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",4,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",5,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",6,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",7,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",8,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",9,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",10,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",11,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",12,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",13,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",14,35113,0,0,35113,0.0,0.0
1991,14,"Business, Management and Accounting",15,35113,0,0,35113,0.0,0.0
1991,15,Chemical Engineering,0,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,1,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,2,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,3,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,4,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,5,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,6,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,7,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,8,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,9,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,10,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,11,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,12,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,13,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,14,7317,0,0,7317,0.0,0.0
1991,15,Chemical Engineering,15,7317,0,0,7317,0.0,0.0
1991,16,Chemistry,0,64155,0,0,64155,0.0,0.0
1991,16,Chemistry,1,64155,1,0,64155,1.5587249629802823e-05,1.5587249629802823e-05
1991,16,Chemistry,2,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,3,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,4,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,5,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,6,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,7,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,8,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,9,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,10,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,11,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,12,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,13,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,14,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,16,Chemistry,15,64155,0,1,64154,0.0,1.5587249629802823e-05
1991,17,Computer Science,0,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,1,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,2,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,3,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,4,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,5,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,6,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,7,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,8,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,9,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,10,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,11,72797,0,0,72797,0.0,0.0
1991,17,Computer Science,12,72797,1,0,72797,1.373682981441543e-05,1.373682981441543e-05
1991,17,Computer Science,13,72797,0,1,72796,0.0,1.373682981441543e-05
1991,17,Computer Science,14,72797,0,1,72796,0.0,1.373682981441543e-05
1991,17,Computer Science,15,72797,0,1,72796,0.0,1.373682981441543e-05
1991,18,Decision Sciences,0,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,1,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,2,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,3,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,4,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,5,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,6,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,7,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,8,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,9,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,10,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,11,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,12,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,13,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,14,14819,0,0,14819,0.0,0.0
1991,18,Decision Sciences,15,14819,0,0,14819,0.0,0.0
1991,19,Earth and Planetary Sciences,0,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,1,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,2,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,3,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,4,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,5,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,6,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,7,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,8,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,9,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,10,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,11,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,12,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,13,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,14,39548,0,0,39548,0.0,0.0
1991,19,Earth and Planetary Sciences,15,39548,0,0,39548,0.0,0.0
1991,20,"Economics, Econometrics and Finance",0,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",1,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",2,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",3,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",4,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",5,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",6,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",7,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",8,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",9,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",10,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",11,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",12,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",13,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",14,64707,0,0,64707,0.0,0.0
1991,20,"Economics, Econometrics and Finance",15,64707,0,0,64707,0.0,0.0
1991,21,Energy,0,6714,0,0,6714,0.0,0.0
1991,21,Energy,1,6714,0,0,6714,0.0,0.0
1991,21,Energy,2,6714,0,0,6714,0.0,0.0
1991,21,Energy,3,6714,0,0,6714,0.0,0.0
1991,21,Energy,4,6714,0,0,6714,0.0,0.0
1991,21,Energy,5,6714,0,0,6714,0.0,0.0
1991,21,Energy,6,6714,0,0,6714,0.0,0.0
1991,21,Energy,7,6714,0,0,6714,0.0,0.0
1991,21,Energy,8,6714,0,0,6714,0.0,0.0
1991,21,Energy,9,6714,0,0,6714,0.0,0.0
1991,21,Energy,10,6714,1,0,6714,0.00014894250819183795,0.00014894250819183795
1991,21,Energy,11,6714,0,1,6713,0.0,0.00014894250819183795
1991,21,Energy,12,6714,0,1,6713,0.0,0.00014894250819183795
1991,21,Energy,13,6714,0,1,6713,0.0,0.00014894250819183795
1991,21,Energy,14,6714,0,1,6713,0.0,0.00014894250819183795
1991,21,Energy,15,6714,0,1,6713,0.0,0.00014894250819183795
1991,22,Engineering,0,369073,1,0,369073,2.7094910762911403e-06,2.7094910762911403e-06
1991,22,Engineering,1,369073,1,1,369072,2.709498417652924e-06,5.418982152582281e-06
1991,22,Engineering,2,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,3,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,4,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,5,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,6,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,7,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,8,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,9,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,10,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,11,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,12,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,13,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,14,369073,0,2,369071,0.0,5.418982152582281e-06
1991,22,Engineering,15,369073,0,2,369071,0.0,5.418982152582281e-06
1991,23,Environmental Science,0,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,1,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,2,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,3,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,4,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,5,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,6,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,7,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,8,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,9,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,10,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,11,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,12,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,13,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,14,71259,0,0,71259,0.0,0.0
1991,23,Environmental Science,15,71259,0,0,71259,0.0,0.0
1991,24,Immunology and Microbiology,0,22886,0,0,22886,0.0,0.0
1991,24,Immunology and Microbiology,1,22886,3,0,22886,0.00013108450581141308,0.00013108450581141308
1991,24,Immunology and Microbiology,2,22886,0,3,22883,0.0,0.00013108450581141308
1991,24,Immunology and Microbiology,3,22886,0,3,22883,0.0,0.00013108450581141308
1991,24,Immunology and Microbiology,4,22886,0,3,22883,0.0,0.00013108450581141308
1991,24,Immunology and Microbiology,5,22886,0,3,22883,0.0,0.00013108450581141308
1991,24,Immunology and Microbiology,6,22886,0,3,22883,0.0,0.00013108450581141308
1991,24,Immunology and Microbiology,7,22886,2,3,22883,8.740112747454443e-05,0.00021847417635235516
1991,24,Immunology and Microbiology,8,22886,0,5,22881,0.0,0.00021847417635235516
1991,24,Immunology and Microbiology,9,22886,0,5,22881,0.0,0.00021847417635235516
1991,24,Immunology and Microbiology,10,22886,0,5,22881,0.0,0.00021847417635235516
1991,24,Immunology and Microbiology,11,22886,0,5,22881,0.0,0.00021847417635235516
1991,24,Immunology and Microbiology,12,22886,0,5,22881,0.0,0.00021847417635235516
1991,24,Immunology and Microbiology,13,22886,0,5,22881,0.0,0.00021847417635235516
1991,24,Immunology and Microbiology,14,22886,0,5,22881,0.0,0.00021847417635235516
1991,24,Immunology and Microbiology,15,22886,0,5,22881,0.0,0.00021847417635235516
1991,25,Materials Science,0,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,1,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,2,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,3,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,4,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,5,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,6,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,7,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,8,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,9,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,10,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,11,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,12,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,13,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,14,54726,0,0,54726,0.0,0.0
1991,25,Materials Science,15,54726,0,0,54726,0.0,0.0
1991,26,Mathematics,0,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,1,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,2,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,3,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,4,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,5,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,6,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,7,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,8,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,9,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,10,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,11,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,12,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,13,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,14,28638,0,0,28638,0.0,0.0
1991,26,Mathematics,15,28638,0,0,28638,0.0,0.0
1991,27,Medicine,0,329884,1,0,329884,3.031368602296565e-06,3.031368602296565e-06
1991,27,Medicine,1,329884,2,1,329883,6.062755583040048e-06,9.094105806889695e-06
1991,27,Medicine,2,329884,1,3,329881,3.0313961701340787e-06,1.212547440918626e-05
1991,27,Medicine,3,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,4,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,5,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,6,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,7,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,8,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,9,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,10,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,11,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,12,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,13,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,14,329884,0,4,329880,0.0,1.212547440918626e-05
1991,27,Medicine,15,329884,0,4,329880,0.0,1.212547440918626e-05
1991,28,Neuroscience,0,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,1,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,2,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,3,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,4,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,5,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,6,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,7,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,8,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,9,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,10,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,11,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,12,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,13,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,14,33903,0,0,33903,0.0,0.0
1991,28,Neuroscience,15,33903,0,0,33903,0.0,0.0
1991,29,Nursing,0,10744,0,0,10744,0.0,0.0
1991,29,Nursing,1,10744,0,0,10744,0.0,0.0
1991,29,Nursing,2,10744,0,0,10744,0.0,0.0
1991,29,Nursing,3,10744,0,0,10744,0.0,0.0
1991,29,Nursing,4,10744,0,0,10744,0.0,0.0
1991,29,Nursing,5,10744,0,0,10744,0.0,0.0
1991,29,Nursing,6,10744,0,0,10744,0.0,0.0
1991,29,Nursing,7,10744,0,0,10744,0.0,0.0
1991,29,Nursing,8,10744,0,0,10744,0.0,0.0
1991,29,Nursing,9,10744,0,0,10744,0.0,0.0
1991,29,Nursing,10,10744,0,0,10744,0.0,0.0
1991,29,Nursing,11,10744,0,0,10744,0.0,0.0
1991,29,Nursing,12,10744,0,0,10744,0.0,0.0
1991,29,Nursing,13,10744,0,0,10744,0.0,0.0
1991,29,Nursing,14,10744,0,0,10744,0.0,0.0
1991,29,Nursing,15,10744,0,0,10744,0.0,0.0
1991,30,"Pharmacology, Toxicology and Pharmaceutics",0,9182,0,0,9182,0.0,0.0
1991,30,"Pharmacology, Toxicology and Pharmaceutics",1,9182,0,0,9182,0.0,0.0
1991,30,"Pharmacology, Toxicology and Pharmaceutics",2,9182,0,0,9182,0.0,0.0
1991,30,"Pharmacology, Toxicology and Pharmaceutics",3,9182,0,0,9182,0.0,0.0
1991,30,"Pharmacology, Toxicology and Pharmaceutics",4,9182,0,0,9182,0.0,0.0
1991,30,"Pharmacology, Toxicology and Pharmaceutics",5,9182,0,0,9182,0.0,0.0
1991,30,"Pharmacology, Toxicology and Pharmaceutics",6,9182,0,0,9182,0.0,0.0
1991,30,"Pharmacology, Toxicology and Pharmaceutics",7,9182,0,0,9182,0.0,0.0
1991,30,"Pharmacology, Toxicology and Pharmaceutics",8,9182,0,0,9182,0.0,0.0
